Reward
-89.40521805692809
-389.1968781085994
-25.107303107645052
-240.56784232518947
-175.0426868212823
-83.94435080968316
-95.00458690021676
-330.04847455050674
-379.21438410244934
-100.9385375708843
-138.9103005262612
-144.17794606509472
-529.6927714227018
-72.52803382149725
-306.7469216725822
-209.34440341554733
-90.82235061573688
-183.51983345248323
-76.99340510145748
-347.2547662811354
-116.63943978260022
-90.62787370528531
-371.04440857470075
-107.78032144070781
-144.40478025549456
-52.70750962889517
-105.47319622807356
-228.0913003006179
-164.03657034903375
-443.7538661456794
-78.32247784541536
-386.71918051526904
-231.48078221344593
-108.87732036521211
-154.08797551531214
-64.28518961340399
-43.021574683500276
-193.9084904656748
-308.5252977260852
-483.8927567293267
-105.97752173859611
-172.5791572089722
-154.33522703859262
-314.39182641803325
-86.87509470219818
-101.32450258525333
-195.75789350249704
-274.76705586539754
-185.14899955378797
-78.803191717385
-78.90903758986994
-188.92442499558268
-183.9819409365324
-82.75209084356611
-283.179078792734
-209.43048618369767
-211.1968376964549
-77.82503078004322
21.43809806286656
-46.19168619121607
-182.64009990201242
-311.4652198464205
-61.303023812291215
-36.62213176465937
-219.22841454665758
-127.10352760211504
-215.9991495035492
-207.60728365894786
-255.06141210487684
-221.3080873592137
-87.28005307599756
-126.85728577634731
-198.7002175552515
-157.4099361540873
-5.461763601888904
-148.31942292738103
-243.454681384153
-359.82968247164644
-210.53687332013823
-104.35322950046084
-109.0247310548393
-243.18883763513185
-192.97269971028658
-111.98278131010423
-41.16652947988544
-67.50244257659315
-205.20380761936423
-131.0426735566324
-50.36033106610957
-74.8346206664547
-269.2038665100514
-118.73162035583688
-21.589259313259603
-138.80266735951946
-272.72662003140385
-102.31830473338624
-179.58942582686308
-169.2916769096064
-177.31038843318944
-33.91325815969992
-218.7646926382652
-39.33102538851641
-74.04690476901996
-198.37049845699158
-142.739730888376
-39.45475574468256
-92.60186691683495
-146.2263587931629
-124.53644100000412
-386.6008110084931
-48.41426746291887
-163.3307276326485
-145.68077558294826
-90.13775337597005
-51.8152761519237
-151.4237254514328
-106.15501018478443
-128.65790715686677
-73.78093784583976
-131.55475905974882
-154.52693287840702
-75.53934346116823
-160.15866426925436
-86.30224768222543
-235.8221444800681
-30.949766449109333
-103.66856250717585
-134.82416289427675
-193.43297763890217
-53.30224837335252
-130.11733766922384
-59.35256782601947
-104.17191661015687
-116.80920277438537
-47.90400682547268
25.534138062180602
-60.33515544619948
-88.11027328910016
-78.24582680950945
-30.142761035173862
-15.389553998379242
-216.82263933163605
-97.9315404084997
-74.55551476625547
-80.72533656450345
-56.39184838256381
-116.91008653042773
-116.28416032343617
-165.64427811613177
-72.02011209322879
-284.27511459663356
-27.38082880984136
-11.074546701108417
-96.10315269716608
-123.10632614645596
-115.21440095757684
-58.9581435339973
-135.57411031789812
-77.02733961108527
-47.65081587467428
-108.78404988041393
-247.7425879036326
-216.21764889985377
-32.99186580858026
-128.04230369868927
94.27026201240287
-75.6771292739535
91.51171037779048
-47.65581907546162
-48.126067089076884
-76.0202349607805
-195.67306694926847
-45.561276900475036
-236.38585211537423
-120.68750182515083
-36.28108660258168
-127.05435047306834
-97.43490952783417
-24.766906776381006
-75.10118889603804
-146.10054921274258
-10.525546988109824
-97.99629293483031
-2.2108191261382695
-58.851826960515154
-58.88389931951471
-20.64676268352018
-121.53965817190146
-11.455216257372129
-268.3987957694767
-278.6623798190992
-25.01435578274061
-16.12945599930569
-230.70019086389357
82.84470995974718
-27.39463721023968
-26.08415701717042
8.974584721057127
76.38696296181097
-221.60710507732176
56.65742042744742
-65.87886097920229
2.6550506978223893
57.281621068191626
-69.05670638057923
-104.99645938732357
-111.62014962745427
59.79668706150931
-259.56274230155736
-88.4320832862403
-152.05234170551478
14.142259774066147
44.059295174621525
-347.2908647028209
-73.79305095648586
-55.69082872265288
-66.8084380111348
-39.02999293827734
15.51672026519299
-166.67150757579282
-78.24675174669817
-137.29338986556024
50.64490594955103
15.9558979682458
-238.18231797682694
-297.6146399171572
74.75462878137853
-26.985101412382704
-47.32575277373925
-244.20748847353082
62.97600441130477
-73.9348657028676
-151.6348508932309
-12.835122091164038
-74.8970649374247
-84.58941752898967
-83.85590477892086
-149.17041051255993
-104.40781911943245
-228.39645270806417
-73.72629846548384
3.0028995499296656
-24.289791408488387
-198.59180200963394
-79.2960700244144
-114.61692129438293
-18.529970390300026
-138.80113121649492
-116.850593762835
-159.00633874654966
-129.54957038363725
-211.23336585732082
-58.04356059299272
-221.75069382675258
-184.2644394375702
-25.647553392436336
-156.52149746648618
-124.13943235327994
-169.16011760333222
-161.67658329146025
-99.12701093050086
-22.987916601242304
-117.72026072420901
-232.08630774440363
-84.6641489136089
-115.28634839043379
-95.08269711630494
30.351243873269595
-155.26264377296425
-108.16906108694224
-225.6367912871875
-83.25954845424292
-94.48837422475845
-202.72699062466802
-122.2484972059138
-61.46519244566922
-105.92843605863065
-90.7609820629285
-117.03332241552336
-95.96372057219402
-73.34572714866876
-224.64252017417238
-55.18908391481261
6.938415891566735
-89.21668597909927
-95.20633843276663
-69.01100754981964
-186.56794340712307
-63.4301875858832
-45.8863262749003
-163.44999858879268
-0.4998730255104391
-78.4995794301406
-140.42045241519145
-87.98218208240316
102.47844762788205
-84.41524641129297
-110.44118898959411
-67.1349109777583
-52.7539707019351
-25.138854254802702
-48.61255655394536
-140.9256221391352
-97.12876121281508
-63.783506605342254
-109.7399112934451
-36.35580403258088
-49.63243724508651
-32.751773012094475
4.633715258205042
-55.036971773124925
-22.217107487365865
-51.74065258223809
-76.67175270175642
-123.89752235417427
-26.019366810432096
-6.48647756314719
-39.72021088090779
-88.05663165837198
-38.57255411185482
-97.01913007630135
-106.31671432839526
-91.12268358250648
-36.95770181438291
-75.27757546975103
-67.00032747024471
-98.33502301151518
40.062452859710405
-85.87308071813715
-106.74509196355237
-39.56289826621101
-65.12748090181775
-30.530255846673846
-5.413664638856267
-109.49267949792014
-81.0430863838804
67.40520480015036
-129.31080294332884
-49.12224641522228
-99.14970653480903
-69.10971404827556
-33.31565807464008
-17.31135914299796
-98.11426509367463
-92.18971999562632
-58.94344345490451
-77.75353155189524
-26.205181873734823
-9.839869080749148
-54.69793365541133
-41.30380346366605
-39.1345516081141
-40.54315613146396
-52.239120438866564
-64.8641023064052
-44.02122628078616
-52.61386406926311
-19.8560172741274
3.3235581234549985
-58.656793292102904
-40.61146031195163
-38.30373240582481
-23.927997011189635
-34.42220625627179
-55.9379287091538
-67.24204252402396
-71.82590134139491
-56.716884528619545
-55.74324077952681
24.35235099655108
-56.71560085987184
-45.45341739644316
-16.059011469585794
-50.61503751641721
-5.120637562361743
-35.01912036638859
-33.0515821093097
-39.60418890908396
-26.943997078906865
134.90047510634867
-47.61477248351471
6.281214174616867
-18.148118287022996
-7.582836350770208
-53.99421942646269
-24.895016475313007
-67.16730422302042
-33.22425861301643
-36.30581436102237
-39.21330295692107
-18.240454494127757
-29.69270071145035
-15.101134528188199
-15.325044518475808
-19.509950935540193
0.06597582344444053
97.77973149434771
-4.432774308093813
-48.99056950808463
-46.789415309761665
0.3993180953606439
-22.50268228531293
-68.55926320043348
-35.308418277683465
267.4654546118181
-11.665215363505894
-39.4817988300105
-22.772759217451956
15.077774913588238
-59.780368836810254
194.00621427243928
-348.7473686993827
36.9057254986415
182.13213482592548
94.22671817730136
10.540550350984043
0.06445558425150244
31.189280059847206
-3.262433718902596
-10.64530795242143
-4.07110419468789
-33.8363503563913
169.89267831552428
107.82906599288836
44.165300273497664
-54.41899567335049
153.55321176450914
154.33166472192494
-4.808460122541228
-46.6293291201564
-22.871256597960926
-66.8706322740357
109.22152254824024
-49.18233409104807
28.44042364261583
34.448997536669694
172.25156309865025
112.79262645341285
-48.95946875558978
-11.450162652397346
0.7159287605378526
5.968791592777922
194.74918364279782
-162.10249221286972
-3.7350110102967564
165.3656483045128
210.30123441160293
262.59908084225475
-42.96469981170652
234.07661198471385
-20.378277009257086
179.6277125873205
-44.41487373259095
-17.894722392061347
172.23570509348758
220.13104191918646
-33.30712039044648
-9.99805498196021
-20.229217162509197
202.9708434972733
221.09317804220245
117.28409610633094
36.638914351520484
2.390475114069311
-4.2219368545483125
223.6109342928917
139.39887135778997
271.7384132300522
217.94648344430885
163.54020765737604
189.73607973493725
31.003448883895878
177.94791573566278
227.6301684303156
40.213916281006604
219.2139494394471
285.75742211660634
262.9282849920017
170.16100837684144
242.54748686436457
184.4346634966036
26.527242619448835
203.9039063089507
176.03325011597306
220.6917076193583
132.52549327431527
22.58517890184459
184.5689830734114
141.4173148034023
145.08757081494193
256.80068322775037
132.92199697622036
235.0880617305941
212.7227373238319
180.09439650335815
147.5166787865474
265.78613807280374
253.01570956833274
145.28304873772146
216.0317814951176
237.96775536534267
192.92348472728102
249.6739208335848
166.51936469317857
220.04622376558478
3.4305686842642
194.95123232704336
262.1956221509056
174.57026611715656
270.5502791620416
224.33326828345244
213.1397570548348
267.0804908960447
279.57309602695074
192.52849569483863
226.86074895940038
242.3386687444586
205.04481121964318
273.156438881192
228.96783307905145
167.64770199719464
209.34218293784897
273.33569431465367
271.3372173159129
157.73890812456773
130.6422914166699
248.27641497753942
206.2786021811479
209.3443866191111
292.5818140925129
271.9816263969376
236.81294182058062
231.95042155178226
144.02719963655775
282.37276406831904
225.4908512269485
227.0195572901132
195.49443729364327
238.7177686860855
204.78006302164232
218.23519872875187
241.0241202863466
207.1135221281646
202.2793254692301
234.0372417569165
258.93960594294424
217.18075372463485
238.4537356665189
231.1940726726752
265.5070420621188
244.20453286186358
205.29651767317975
235.03541632289037
16.3919629655108
-40.523157299750224
244.04674650730894
197.45490718818587
202.6888749743187
222.49703663884145
169.27894260094337
-46.05269596970196
190.45891293725953
221.63627844676262
253.91169027198117
262.8806192440693
250.60467386829134
239.44761652142958
274.4944880741006
247.07848877576643
-11.320083389644966
252.07242307982557
247.40913802074013
218.41187719380855
213.9208556898131
240.74238390823072
228.22187024093805
276.3681166404972
231.55014674565385
89.98627802983282
238.29659581867492
41.86287797672179
273.019470537566
-7.751410287419452
177.92653305227205
237.5947210624407
254.41618170129271
75.62489801790619
275.65962353321993
212.33241649229802
220.52842107574736
184.1241831005901
228.2011389453011
238.16954921812354
207.63928134366864
271.9577619614489
288.84220337166835
265.4971813523563
245.85340986354038
234.61526043012725
264.73158750364524
188.94170504615846
273.948727611124
239.1855226147255
175.01321884500106
257.667439960124
121.07317367887913
235.59375000248605
207.69771370962042
289.90051157092824
35.73139046279081
169.3293959575323
286.662227904775
22.305344126734084
283.1323713518765
280.41048933658635
299.9576042780393
245.7262433047666
259.16133728184866
241.10621367048955
280.1217283522011
237.69976771864077
77.77627886588448
247.47964088416262
201.86689049685407
228.99239137973413
184.94800560606478
20.02594080787452
177.67092043256042
269.56414534045734
294.4165792395486
290.07677292152164
112.91081921827286
256.10959320759457
266.21769710735515
270.12889324344513
93.02697877261414
209.14144844585354
260.7312787710683
250.24600265383043
221.07658956552604
228.9713586047484
259.3914578456232
7.341104973038725
283.4460543829355
74.04025280567465
262.7292352499702
294.52750798942145
282.0996291177255
238.090078963512
260.65579672023443
-58.97280578412412
23.90627813674368
219.24216978958177
247.45556710272086
241.43801151364295
272.5731107495704
271.06648303052805
312.9570917311826
12.99748988951508
20.61571828997961
-439.5938831793508
205.5721315100937
271.8801465875928
222.17135814498238
50.37574380580489
263.5572026229472
251.08941418269703
261.10227296136634
176.02870557052617
231.25593611286763
194.33069674513808
268.8813829496466
215.56637141324006
225.25372337376484
260.06023903318214
258.6912198483815
295.88575922891175
-44.81475310138842
203.27646458760478
263.7873961276299
300.2278924433864
123.46357858683194
234.58911501361254
73.35136860099442
262.9382489547137
224.5262055430457
257.5469524941867
270.67833797456007
280.57150385277833
266.57977843209454
220.337438898953
271.9036050787909
281.4563036190599
302.52288739938007
267.0826950631132
224.10409268667817
271.956063205933
274.6008396191046
279.5759396686264
247.83140880316324
248.9133355795612
223.57218625269073
280.05231138888814
137.09376400395666
279.2513929684883
286.99785949849854
219.41198582850825
